Number of Records Retrieved: 10180,,,,,,,,,,,,,,,,,,,,,
STOCKING_EVENT_RECORD_NUM,RECORD_STATUS,STOCKING_YEAR,DESTINATION_WATERBODY_LID,DESTINATION_WATERBODY_NAME,INVENTORY_COMMENTS,STOCKING_COMMENTS,MARKING_COMMENTS,,,,,,,,,,,,,,
27491,APPROVED,2012,17-7175-50004,East L.,Fish were 7-9 inches.,"Stocking completed in the spring of 2012, no specific dates provided by proponent",,,,,,,,,,,,,,,
27492,APPROVED,2012,17-7158-49978,Big Barnum L.,"Fish length, 7-9 inches.","Stocking completed in the spring of 2012, no specific dates provided by proponent",,,,,,,,,,,,,,,
27493,APPROVED,2012,17-4006-49280,"Huron, L.",,"Fish travelling poorly on boat
boat site lat 44 49.454 long 080 58.041",,,,,,,,,,,,,,,
27494,APPROVED,2012,17-7158-49978,Big Barnum L.,"Fish length, 6-8 inches.","Stocking completed in the spring of 2012, no specific dates provided by proponent",,,,,,,,,,,,,,,
27496,APPROVED,2012,17-7162-49975,Little Barnum L.,"Fish length, 6-8 inches.","Stocking completed in the spring of 2012, no specific dates provided by proponent.",,,,,,,,,,,,,,,
27495,APPROVED,2012,17-4006-49280,"Huron, L.",,"Fish travelling poorly on the boat
boat site lat 44 51.798 long 080 53.962",,,,,,,,,,,,,,,
27499,APPROVED,2012,17-7205-49996,Straggle L.,"Fish length, 7-9 inches.","Stocking completed in the spring of 2012, no specific dates provided by proponent",,,,,,,,,,,,,,,
26889,APPROVED,2012,17-7415-48483,"Ontario, L.",,"South Long Point, William Shoal.  N43 55.996  W76 46.870",,,,,,,,,,,,,,,
26890,APPROVED,2012,17-7415-48483,"Ontario, L.",,"South Long Point, Traverse Point.  N43 55.062  W76 51.125",,,,,,,,,,,,,,,
26891,APPROVED,2012,17-7415-48483,"Ontario, L.",,"North Long Point, KM2 buoy.  44.07042	-76.78877",,,,,,,,,,,,,,,
26892,APPROVED,2012,17-7415-48483,"Ontario, L.",,"North Long Point, Pig Pt.  44.1261 -76.812567",,,,,,,,,,,,,,,
26894,APPROVED,2012,17-7415-48483,"Ontario, L.",,"North Long Point, Barry Pt.  44.14825 -76.78755",,,,,,,,,,,,,,,
27697,APPROVED,2012,17-5417-48200,Conestogo R.,,"Wallenstein bridge to Hawkesville
East 533,439 North 4,820,092",,,,,,,,,,,,,,,
27498,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 48.357 long 080 58.153,,,,,,,,,,,,,,,
26895,APPROVED,2012,17-7415-48483,"Ontario, L.",,"South Long Pt, West of Traverse Shoal.  N43 54.940 W76 51.829",,,,,,,,,,,,,,,
26896,APPROVED,2012,17-7415-48483,"Ontario, L.",,"South Long Pt, Harris Shoal.  N43 56.245 W76 45.333",,,,,,,,,,,,,,,
26897,APPROVED,2012,17-7415-48483,"Ontario, L.",,"South Long Pt, East of Timber Isl.  N43 58.880 W76 44.193",,,,,,,,,,,,,,,
23298,APPROVED,2010,17-7067-49878,Loon L.,Fish were 15 - 22 cm long,,,,,,,,,,,,,,,,
23299,APPROVED,2010,17-7075-49817,Glamor L.,Fish were 15 - 22 cm long,,,,,,,,,,,,,,,,
23300,APPROVED,2010,17-7088-49899,Little Dudmon L.,Fish were 15 - 22 cm long,,,,,,,,,,,,,,,,
25990,APPROVED,2011,17-6871-49651,Irondale R.,,Devil's Gap,,,,,,,,,,,,,,,
28231,APPROVED,2012,17-6171-47450,Grand R.,750 eggs were provided to a classroom hatchery through the MNR Waterloo Stewardship. Eggs were sent by courier from TT FCS.,450 two inch fish were stocked,,,,,,,,,,,,,,,
28281,APPROVED,2012,18-2858-50244,Purdy L.,stocked as fall fingerlings,,,,,,,,,,,,,,,,
28283,APPROVED,2012,18-2962-49902,Mayo L.,surplus fall fingerlings from Round Lake rehab project (Pembroke),,,,,,,,,,,,,,,,
28284,APPROVED,2012,18-2749-49893,Bay L.,surplus fingerlings from Round Lake rehab project (Pembroke),,,,,,,,,,,,,,,,
28285,APPROVED,2012,18-2854-49764,Robinson L.,surplus fingerlings from Round Lake rehab project (Pembroke),,,,,,,,,,,,,,,,
28286,APPROVED,2012,18-2718-50184,Blairs L.,eggs from NB raised to SA at NHCFH,,,,,,,,,,,,,,,,
28288,APPROVED,2012,17-6171-47450,Grand R.,From wild egg collection below the Dunnville Dam,,,,,,,,,,,,,,,,
24941,APPROVED,2011,17-6171-47450,Grand R.,"These fish are from 41112 eyed eggs (lot 350) that were sent on Nov. 12, 2010 from Tarentorus Fish Culture to the Brant Rod and Gun Club.  Fish ranged from 42-85mm long.",Had about 100kg of fish in the transfer tank and had signifcant mortality issues.,,,,,,,,,,,,,,,
24942,APPROVED,2011,17-6171-47450,Grand R.,"These fish are from 41112 eyed eggs (lot 350) that were sent on Nov. 12, 2010 from Tarentorus Fish Culture to the Brant Rod and Gun Club.  Fish ranged from 42-85mm long.",Had about 100kg of fish in the transfer tank and had signifcant mortality issues.,,,,,,,,,,,,,,,
24943,APPROVED,2011,17-6171-47450,Grand R.,"These fish are from 41112 eyed eggs (lot 350) that were sent on Nov. 12, 2010 from Tarentorus Fish Culture to the Brant Rod and Gun Club.  Fish ranged from 42-85mm long.",Had about 100kg of fish in the transfer tank and had signifcant mortality issues.,,,,,,,,,,,,,,,
24944,APPROVED,2011,17-6171-47450,Grand R.,"These fish are from 41112 eyed eggs (lot 350) that were sent on Nov. 12, 2010 from Tarentorus Fish Culture to the Brant Rod and Gun Club.  Fish ranged from 42-85mm long.",Had about 100kg of fish in the transfer tank and had signifcant mortality issues.,,,,,,,,,,,,,,,
24945,APPROVED,2011,17-6171-47450,Grand R.,"These fish are from 41112 eyed eggs (lot 350) that were sent on Nov. 12, 2010 from Tarentorus Fish Culture to the Brant Rod and Gun Club.  Fish ranged from 42-85mm long.",Had about 100kg of fish in the transfer tank and had signifcant mortality issues.,,,,,,,,,,,,,,,
24946,APPROVED,2011,17-6171-47450,Grand R.,"These fish are from 41112 eyed eggs (lot 350) that were sent on Nov. 12, 2010 from Tarentorus Fish Culture to the Brant Rod and Gun Club.  Fish ranged from 42-85mm long.",Had about 100kg of fish in the transfer tank and had signifcant mortality issues.,,,,,,,,,,,,,,,
24947,APPROVED,2011,17-6171-47450,Grand R.,"These fish are from 41112 eyed eggs (lot 350) that were sent on Nov. 12, 2010 from Tarentorus Fish Culture to the Brant Rod and Gun Club.  Fish ranged from 42-85mm long.",Had about 100kg of fish in the transfer tank and had signifcant mortality issues.,,,,,,,,,,,,,,,
24948,APPROVED,2011,17-5444-48311,Carroll Cr.,"These fish are from 41112 eyed eggs (lot 350) that were sent on Nov. 12, 2010 from Tarentorus Fish Culture to the Brant Rod and Gun Club.  Fish ranged from 42-85mm long.",Had about 100kg of fish in the transfer tank and had signifcant mortality issues.,,,,,,,,,,,,,,,
24949,APPROVED,2011,17-5444-48311,Carroll Cr.,"These fish are from 41112 eyed eggs (lot 350) that were sent on Nov. 12, 2010 from Tarentorus Fish Culture to the Brant Rod and Gun Club.  Fish ranged from 42-85mm long.",Had about 100kg of fish in the transfer tank and had signifcant mortality issues.,,,,,,,,,,,,,,,
24950,APPROVED,2011,17-5444-48311,Carroll Cr.,"These fish are from 41112 eyed eggs (lot 350) that were sent on Nov. 12, 2010 from Tarentorus Fish Culture to the Brant Rod and Gun Club.  Fish ranged from 42-85mm long.",Had about 100kg of fish in the transfer tank and had signifcant mortality issues.,,,,,,,,,,,,,,,
26227,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, Sligo Bridge (Andrea) - I think this is the McLaughlin site (Marion)",,,,,,,,,,,,,,,
26228,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, Sligo Bridge (Andrea) - I think this is the McLaughlin site (Marion)",,,,,,,,,,,,,,,
26230,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, McLaren Rd.",,,,,,,,,,,,,,,
26231,APPROVED,2011,17-6575-48531,Duffin Cr.,,"actually Duffins, 5th Concession",,,,,,,,,,,,,,,
26232,APPROVED,2011,17-6575-48531,Duffin Cr.,,actually Wixon Creek,,,,,,,,,,,,,,,
26234,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, Sligo Bridge (Andrea) - I think this is the McLaughlin site (Marion)",,,,,,,,,,,,,,,
26236,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, McLaren Rd",,,,,,,,,,,,,,,
26237,APPROVED,2011,17-6237-48321,Humber R.,surplus brood?,"actually Humber River, Patterson Side Road",,,,,,,,,,,,,,,
26238,APPROVED,2011,17-6237-48321,Humber R.,surplus brood?,"actually Humber River, Patterson Side Road (these fish were pit-tagged by Trout Unlimited - Silvia",,,,,,,,,,,,,,,
26239,APPROVED,2011,17-6237-48321,Humber R.,surplus brood?,"actually Humber River, Palgrave Dam below (these fish were pit-tagged by Trout Unlimited - Silvia",,,,,,,,,,,,,,,
26240,APPROVED,2011,17-6237-48321,Humber R.,,"actually Humber River, Patterson Side Road",,,,,,,,,,,,,,,
26364,APPROVED,2001,17-4006-49280,"Huron, L.",Reported stocking by Kerr Report June 2002 (Fish Stocking Activities under the CFIP 1982-2001) but insufficient data to make FSIS entry.  Used data from record 11688 (2000) to estimate stocking date.,,,,,,,,,,,,,,,,
26241,APPROVED,2011,17-6237-48321,Humber R.,,"actually Humber River, Patterson Side Road",,,,,,,,,,,,,,,
26243,APPROVED,2011,17-6575-48531,Duffin Cr.,,actually Duffins 32 and 34 Sideline,,,,,,,,,,,,,,,
26244,APPROVED,2011,17-6575-48531,Duffin Cr.,,"actually Duffins, Claremont",,,,,,,,,,,,,,,
26245,APPROVED,2011,17-6575-48531,Duffin Cr.,,"actually Duffins, Board of Ed",,,,,,,,,,,,,,,
26246,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, Black Creek 15 sideroad",,,,,,,,,,,,,,,
26248,APPROVED,2011,17-7260-48700,Cobourg Br.,,"actually Cobourg Creek, Dale Rd.",,,,,,,,,,,,,,,
26249,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, Black Creek, 6th line",,,,,,,,,,,,,,,
26250,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, Ellie's downstream",,,,,,,,,,,,,,,
26251,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, Ellie's",,,,,,,,,,,,,,,
26253,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, Forks Park meadow",,,,,,,,,,,,,,,
26254,APPROVED,2011,17-6144-48227,Credit R.,,"actually Credit River, Stuck Truck Reach",,,,,,,,,,,,,,,
26256,APPROVED,2011,17-6237-48321,Humber R.,,actually Humber River Albion CA and Old Church Rd,,,,,,,,,,,,,,,
26257,APPROVED,2011,17-7260-48700,Cobourg Br.,,"actually Cobourg Creek, Dale Rd.",,,,,,,,,,,,,,,
26264,APPROVED,2011,17-7260-48700,Cobourg Br.,,"actually Cobourg Creek, Danforth Bridge",,,,,,,,,,,,,,,
26393,APPROVED,2011,17-4006-49280,"Huron, L.",,boat site lat 44 50.919 long 080 55.381,"sequential tags used start #00135, end #18005",,,,,,,,,,,,,,
28006,APPROVED,2012,17-7019-49656,Salmon L.,"This is a rehabilitation stocking effort using local, native, Haliburton Gold lake trout. Eggs originally collected from Halls Lake.",,,,,,,,,,,,,,,,
28009,APPROVED,2012,17-7019-49656,Salmon L.,"Rehabilitation stocking using local, native lake trout strains. Halls Lake was the donor lake.",,,,,,,,,,,,,,,,
26261,APPROVED,2011,17-6575-48531,Duffin Cr.,,"actually Duffins Creek, Paulynn Park",,,,,,,,,,,,,,,
26262,APPROVED,2011,17-6575-48531,Duffin Cr.,,"actually Duffins Creek, 5th Concession",,,,,,,,,,,,,,,
27365,APPROVED,2012,17-6171-47450,Grand R.,"On Jan 10, 2012 - 21,052 eggs were shipped from Tarentorus FCS to the BRAGC. A total of 16,875 fish were raised and stocked by BRAGC.",,,,,,,,,,,,,,,,
27366,APPROVED,2012,17-6171-47450,Grand R.,"On Jan 10, 2012 - 21,052 eggs were shipped from Tarentorus FCS to the BRAGC. A total of 16,875 fish were raised and stocked by BRAGC.",,,,,,,,,,,,,,,,
27367,APPROVED,2012,17-5444-48311,Carroll Cr.,"On Jan 10, 2012 - 21,052 eggs were shipped from Tarentorus FCS to the BRAGC. A total of 16,875 fish were raised and stocked by BRAGC.",,,,,,,,,,,,,,,,
27369,APPROVED,2012,17-5609-47335,Young's Cr.,"1059 rainbow trout eggs were collected at Young's Creek on April 4, 2012.",,,,,,,,,,,,,,,,
23707,APPROVED,2010,17-4006-49280,"Huron, L.",,boat site lat 45 22.868 long 080 30.336,,,,,,,,,,,,,,,
23712,APPROVED,2010,17-4006-49280,"Huron, L.",,boat site lat 45 22.605 long 080 30.624,,,,,,,,,,,,,,,
23716,APPROVED,2010,17-4006-49280,"Huron, L.",,boat site lat 45 21.728 long 080 24.191,,,,,,,,,,,,,,,
23719,APPROVED,2010,17-4006-49280,"Huron, L.",,boat site lat 45 22.032 long 080 23.859,,,,,,,,,,,,,,,
23734,APPROVED,2010,17-4006-49280,"Huron, L.",,boat site lat 45 00.240 long 081 13.912,,,,,,,,,,,,,,,
28021,APPROVED,2012,17-6618-49774,Upper Andrews L.,Fish were 6 to 8 inches long.,,,,,,,,,,,,,,,,
27991,APPROVED,2012,17-4006-49280,"Huron, L.","60,000 eggs were collected and 48,000 fingerlings were produced.",,,,,,,,,,,,,,,,
27992,APPROVED,2012,17-4006-49280,"Huron, L.","60,000 eggs were collected and 48,000 fingerlings were produced.",,,,,,,,,,,,,,,,
27993,APPROVED,2012,17-4006-49280,"Huron, L.","60,000 eggs were collected and 48,000 fingerlings were produced.",,,,,,,,,,,,,,,,
27994,APPROVED,2012,17-4006-49280,"Huron, L.","60,000 eggs were collected and 48,000 fingerlings were produced.",,,,,,,,,,,,,,,,
27995,APPROVED,2012,17-4006-49280,"Huron, L.","60,000 eggs were collected and 48,000 fingerlings were produced.",,,,,,,,,,,,,,,,
27996,APPROVED,2012,17-4006-49280,"Huron, L.","60,000 eggs were collected and 48,000 fingerlings were produced.",,,,,,,,,,,,,,,,
27997,APPROVED,2012,17-4006-49280,"Huron, L.","60,000 eggs were collected and 48,000 fingerlings were produced.",,,,,,,,,,,,,,,,
27998,APPROVED,2012,17-4006-49280,"Huron, L.","60,000 eggs were collected and 48,000 fingerlings were produced.",,,,,,,,,,,,,,,,
27999,APPROVED,2012,17-4006-49280,"Huron, L.","60,000 eggs were collected and 48,000 fingerlings were produced.",,,,,,,,,,,,,,,,
28202,APPROVED,2012,17-4006-49280,"Huron, L.",David Reid instructed by Paul Methner BJCFCS to correct age from 7 to 12 months. Dec. 21/12.,Low water in Lake Manitou meant Sandfield Station could not operation at full production so fish released early. All Cement Plant stockings were originally intended for Frazer Bay plants.,,,,,,,,,,,,,,,
27500,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 48.357 long 080 58.153,,,,,,,,,,,,,,,
27501,APPROVED,2012,17-7205-49983,South Burton L.,Fish were 7-9 inches,"Stocking took place in the spring of 2012, no specific dates were provided by the proponent.",,,,,,,,,,,,,,,
28289,APPROVED,2012,17-6171-47450,Grand R.,From wild egg collection below the Dunnville Dam,,,,,,,,,,,,,,,,
26581,APPROVED,2012,18-2967-50318,Halfway L.,EAST BASIN,,,,,,,,,,,,,,,,
26582,APPROVED,2012,18-2967-50318,Halfway L.,,WEST BASIN,,,,,,,,,,,,,,,
23737,APPROVED,2010,17-4006-49280,"Huron, L.",,boat site lat 44 59.818 long 081 15.130,,,,,,,,,,,,,,,
24870,APPROVED,2011,17-7415-48483,"Ontario, L.",,N43 55.357'  W76 50.195',,,,,,,,,,,,,,,
24868,APPROVED,2011,17-7260-48700,Cobourg Br.,Downstream of Balls Mill,Downstream of Balls Mill,,,,,,,,,,,,,,,
24872,APPROVED,2011,17-7415-48483,"Ontario, L.",,N43 57.050'  W76 47.730'  False Duck Light,,,,,,,,,,,,,,,
24873,APPROVED,2011,17-7415-48483,"Ontario, L.",,N43 57.251'  W76 47.813'  False Duck Light,,,,,,,,,,,,,,,
24874,APPROVED,2011,17-7415-48483,"Ontario, L.",,N43 55.189'  W76 51.175'  Traverse Shoal,,,,,,,,,,,,,,,
24875,APPROVED,2011,17-7415-48483,"Ontario, L.",,N44 00.998'  W76 54.567'  Green Island,,,,,,,,,,,,,,,
24876,APPROVED,2011,17-7415-48483,"Ontario, L.",,N44 00.998'  W76 54.567  Green Island,,,,,,,,,,,,,,,
24877,APPROVED,2011,17-7415-48483,"Ontario, L.",,"N44 03.858'  W76 43.892'  Big Bar Shoal
44.0643	-76.731533",,,,,,,,,,,,,,,
24878,APPROVED,2011,17-7415-48483,"Ontario, L.",,N43 56.881'  W76 52.687'  North Shore,,,,,,,,,,,,,,,
24879,APPROVED,2011,17-7415-48483,"Ontario, L.",,N44 05.816'  W76 47.753'  Grape Island,,,,,,,,,,,,,,,
27183,APPROVED,2012,17-3231-51371,Brock L.s,,Brock Lake West was the only one stocked,,,,,,,,,,,,,,,
27502,APPROVED,2012,17-7205-49983,South Burton L.,"Fish length, 6-8 inches.","Stocking took place in the spring of 2012, no specific dates were provided by the proponent.",,,,,,,,,,,,,,,
27503,APPROVED,2012,17-7212-50015,George L.,Fish were 7-9 inches,"Stocking took place in the spring of 2012, no specific dates were provided by the proponent.",,,,,,,,,,,,,,,
27504,APPROVED,2012,17-7212-50015,George L.,"Fish length, 6-8 inches.","Stocking took place in the spring of 2012, no specific dates were provided by the proponent.",,,,,,,,,,,,,,,
27505,APPROVED,2012,17-7234-50011,Moose L.,Fish were 7-9 inches,"Stocking took place in the spring of 2012, no specific dates were provided by the proponent.",,,,,,,,,,,,,,,
27506,APPROVED,2012,17-7234-50011,Moose L.,"Fish length, 6-8 inches.","Stocking took place in the spring of 2012, no specific dates were provided by the proponent.",,,,,,,,,,,,,,,
27507,APPROVED,2012,17-7235-50004,Long L.,Fish were 7-9 inches,"Stocking took place in the spring of 2012, no specific dates were provided by the proponent.",,,,,,,,,,,,,,,
27508,APPROVED,2012,17-7235-50004,Long L.,"Fish length, 6-8 inches.","Stocking took place in the spring of 2012, no specific dates were provided by the proponent.",,,,,,,,,,,,,,,
27509,APPROVED,2012,17-7228-50015,Kennaway L.,Fish were 7-9 inches,"Stocking took place in the spring of 2012, no specific dates were provided by the proponent.",,,,,,,,,,,,,,,
27510,APPROVED,2012,17-7186-50014,McCrae L.,"Fish length, 6-8 inches.","Stocking took place in the spring of 2012, no specific dates were provided by the proponent.",,,,,,,,,,,,,,,
27511,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 49.052 long 081 01.044,,,,,,,,,,,,,,,
27513,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.374 long 080 04.959,,,,,,,,,,,,,,,
27514,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.002 long 080 04.908,,,,,,,,,,,,,,,
27515,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 55.659 long 080 04.294,,,,,,,,,,,,,,,
27516,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.789 long 080 03.309,,,,,,,,,,,,,,,
27517,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.277 long 080 04.504,,,,,,,,,,,,,,,
27518,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.636 long 080 03.676,,,,,,,,,,,,,,,
27519,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.548 long 080 03.891,,,,,,,,,,,,,,,
27520,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 57.254 long 080 03.246,,,,,,,,,,,,,,,
28203,APPROVED,2012,17-4006-49280,"Huron, L.",David Reid instructed by Paul Methner BJCFCS to correct age from 7 to 12 months. Dec. 21/12.,Low water in Lake Manitou meant Sandfield Station could not operation at full production so fish released early. All Cement Plant stockings were originally intended for Frazer Bay plants.,,,,,,,,,,,,,,,
28214,APPROVED,2012,18-3030-50572,Round L.,"Wild Egg Collection completed on Oct 26, 2011",,,,,,,,,,,,,,,,
24239,APPROVED,2010,17-6369-50115,Mary L.,,Fish transferred from Dorset Narrows (Lake of Bays) to the public boat launch on Mary Lake.,,,,,,,,,,,,,,,
24240,APPROVED,2010,17-6369-50115,Mary L.,,"Fish transferred from Dwight Bay, Oxtongue River delta and lake trout shoal # 12 (Lake of Bays), to the public boat launch on Mary Lake.",,,,,,,,,,,,,,,
24241,APPROVED,2010,17-6369-50115,Mary L.,,Fish transferred from Trading Bay and Hollow River mouth (Lake of Bays) to the public boat launch on Mary Lake.,,,,,,,,,,,,,,,
24242,APPROVED,2010,17-6369-50115,Mary L.,,Fish transferred from Dorset Narrows and Elizabeth Point (Lake of Bays) to the public boat launch on Mary Lake,,,,,,,,,,,,,,,
24243,APPROVED,2010,17-6369-50115,Mary L.,,Fish transferred from Elizabeth Point and Lake Trout shoals #14 and #17 (Lake of Bays) to the public boat launch on Mary Lake.,,,,,,,,,,,,,,,
25031,APPROVED,2011,17-7260-48700,Cobourg Br.,,Stocked at Division St bridge downstream of Danforth road,,,,,,,,,,,,,,,
27521,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.452 long 080 05.540,,,,,,,,,,,,,,,
27522,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.364 long 080 04.098,,,,,,,,,,,,,,,
27523,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.321 long 080 05.413,,,,,,,,,,,,,,,
27524,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.321 long 080 05.413,,,,,,,,,,,,,,,
27525,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 55.388 long 080 03.957,,,,,,,,,,,,,,,
27526,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 57.782 long 080 03.138,,,,,,,,,,,,,,,
27527,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 57.176 long 080 05.289,,,,,,,,,,,,,,,
27528,APPROVED,2012,17-4006-49280,"Huron, L.",,boat site lat 44 56.314 long 080 04.276,,,,,,,,,,,,,,,
25032,APPROVED,2011,17-7260-48700,Cobourg Br.,,High McNicole Property,,,,,,,,,,,,,,,
28121,APPROVED,2012,18-3087-50004,Twintoor L.s,,North twintoor,,,,,,,,,,,,,,,
26846,APPROVED,2012,16-3634-54687,Black Sturgeon L.,,,Ola McNeil corrected the clip information based on Michael McQuires Remedy Ticket #5265788,,,,,,,,,,,,,,
26850,APPROVED,2012,15-4335-56548,Red L.,,,Ola McNeil corrected the clip information based on Michael mcQuires Remedy Ticket #5265788,,,,,,,,,,,,,,
26851,APPROVED,2012,15-4335-56548,Red L.,,,Ola McNeil corrected the clip information based on Michael mcQuires Remedy Ticket #5265788,,,,,,,,,,,,,,
23604,APPROVED,2010,17-6144-48227,Credit R.,,,"No tags applied, dorsal fin crimp only",,,,,,,,,,,,,,
26365,APPROVED,2001,17-4006-49280,"Huron, L.","Reported stocking by Kerr June 2002 Report (Fish stocking activities under the CFIP, 1982-2001) but insufficient data to make FSIS entry.  Used data from record 11688 (2000) to estimate stocking date.",,,,,,,,,,,,,,,,
26366,APPROVED,2001,17-4006-49280,"Huron, L.","Reported stocking by Kerr June 2002 Report (Fish stocking activities under the CFIP, 1982-2001) but insufficient data to make FSIS entry.  Used data from record 11688 (2000) to estimate stocking date.",,,,,,,,,,,,,,,,
